ArrowHead,TARNet,1,0.7727272727272727
ArrowHead,TARNet,2,0.6190476190476191
ArrowHead,TARNet,3,0.7142857142857143
ArrowHead,TARNet,4,0.6190476190476191
ArrowHead,TARNet,5,0.5238095238095238
ArrowHead,TARNet,6,0.6190476190476191
ArrowHead,TARNet,7,0.7142857142857143
ArrowHead,TARNet,8,0.7142857142857143
ArrowHead,TARNet,9,0.5238095238095238
ArrowHead,TARNet,10,0.42857142857142855
Chinatown,TARNet,1,0.8648648648648649
Chinatown,TARNet,2,0.8108108108108109
Chinatown,TARNet,3,0.8918918918918919
Chinatown,TARNet,4,0.9166666666666666
Chinatown,TARNet,5,0.8888888888888888
Chinatown,TARNet,6,0.9166666666666666
Chinatown,TARNet,7,0.8888888888888888
Chinatown,TARNet,8,0.8888888888888888
Chinatown,TARNet,9,0.8055555555555556
Chinatown,TARNet,10,0.8888888888888888
ItalyPowerDemand,TARNet,1,0.9
ItalyPowerDemand,TARNet,2,0.8272727272727273
ItalyPowerDemand,TARNet,3,0.8
ItalyPowerDemand,TARNet,4,0.8909090909090909
ItalyPowerDemand,TARNet,5,0.8363636363636363
ItalyPowerDemand,TARNet,6,0.8272727272727273
ItalyPowerDemand,TARNet,7,0.8623853211009175
ItalyPowerDemand,TARNet,8,0.8623853211009175
ItalyPowerDemand,TARNet,9,0.8715596330275229
ItalyPowerDemand,TARNet,10,0.8807339449541285
Plane,TARNet,1,0.8571428571428571
Plane,TARNet,2,0.7619047619047619
Plane,TARNet,3,0.6666666666666666
Plane,TARNet,4,0.8095238095238095
Plane,TARNet,5,0.6666666666666666
Plane,TARNet,6,0.8095238095238095
Plane,TARNet,7,0.9523809523809523
Plane,TARNet,8,0.6666666666666666
Plane,TARNet,9,0.8095238095238095
Plane,TARNet,10,0.6190476190476191
