Adiac,TARNet,1,0.3291139240506329
Adiac,TARNet,2,0.3333333333333333
Adiac,TARNet,3,0.34615384615384615
Adiac,TARNet,4,0.2692307692307692
Adiac,TARNet,5,0.41025641025641024
Adiac,TARNet,6,0.3076923076923077
Adiac,TARNet,7,0.3974358974358974
Adiac,TARNet,8,0.3974358974358974
Adiac,TARNet,9,0.41025641025641024
Adiac,TARNet,10,0.4230769230769231
ArrowHead,TARNet,1,0.9090909090909091
ArrowHead,TARNet,2,0.42857142857142855
ArrowHead,TARNet,3,0.8571428571428571
ArrowHead,TARNet,4,0.7619047619047619
ArrowHead,TARNet,5,0.47619047619047616
ArrowHead,TARNet,6,0.7619047619047619
ArrowHead,TARNet,7,0.6666666666666666
ArrowHead,TARNet,8,0.5238095238095238
ArrowHead,TARNet,9,0.6666666666666666
ArrowHead,TARNet,10,0.5714285714285714
Chinatown,TARNet,1,0.9459459459459459
Chinatown,TARNet,2,0.918918918918919
Chinatown,TARNet,3,0.9459459459459459
Chinatown,TARNet,4,0.9722222222222222
Chinatown,TARNet,5,0.9444444444444444
Chinatown,TARNet,6,1.0
Chinatown,TARNet,7,0.9722222222222222
Chinatown,TARNet,8,0.9444444444444444
Chinatown,TARNet,9,0.8333333333333334
Chinatown,TARNet,10,0.9166666666666666
ChlorineConcentration,TARNet,1,0.6357308584686775
ChlorineConcentration,TARNet,2,0.5870069605568445
ChlorineConcentration,TARNet,3,0.6357308584686775
ChlorineConcentration,TARNet,4,0.6496519721577726
ChlorineConcentration,TARNet,5,0.6078886310904872
ChlorineConcentration,TARNet,6,0.6241299303944315
ChlorineConcentration,TARNet,7,0.6125290023201856
ChlorineConcentration,TARNet,8,0.586046511627907
ChlorineConcentration,TARNet,9,0.6139534883720931
ChlorineConcentration,TARNet,10,0.6302325581395349
DiatomSizeReduction,TARNet,1,1.0
DiatomSizeReduction,TARNet,2,0.8484848484848485
DiatomSizeReduction,TARNet,3,0.90625
DiatomSizeReduction,TARNet,4,0.9375
DiatomSizeReduction,TARNet,5,1.0
DiatomSizeReduction,TARNet,6,0.90625
DiatomSizeReduction,TARNet,7,1.0
DiatomSizeReduction,TARNet,8,0.9375
DiatomSizeReduction,TARNet,9,0.96875
DiatomSizeReduction,TARNet,10,0.9375
Earthquakes,TARNet,1,0.8297872340425532
Earthquakes,TARNet,2,0.782608695652174
Earthquakes,TARNet,3,0.6521739130434783
Earthquakes,TARNet,4,0.8043478260869565
Earthquakes,TARNet,5,0.8043478260869565
Earthquakes,TARNet,6,0.8260869565217391
Earthquakes,TARNet,7,0.782608695652174
Earthquakes,TARNet,8,0.782608695652174
Earthquakes,TARNet,9,0.782608695652174
Earthquakes,TARNet,10,0.8478260869565217
ECG200,TARNet,1,0.85
ECG200,TARNet,2,0.75
ECG200,TARNet,3,0.75
ECG200,TARNet,4,0.75
ECG200,TARNet,5,0.65
ECG200,TARNet,6,0.75
ECG200,TARNet,7,0.8
ECG200,TARNet,8,0.85
ECG200,TARNet,9,0.85
ECG200,TARNet,10,0.85
ECG5000,TARNet,1,0.952
ECG5000,TARNet,2,0.948
ECG5000,TARNet,3,0.94
ECG5000,TARNet,4,0.94
ECG5000,TARNet,5,0.94
ECG5000,TARNet,6,0.936
ECG5000,TARNet,7,0.93
ECG5000,TARNet,8,0.954
ECG5000,TARNet,9,0.938
ECG5000,TARNet,10,0.96
ECGFiveDays,TARNet,1,0.9438202247191011
ECGFiveDays,TARNet,2,0.9213483146067416
ECGFiveDays,TARNet,3,0.9775280898876404
ECGFiveDays,TARNet,4,0.9887640449438202
ECGFiveDays,TARNet,5,0.9090909090909091
ECGFiveDays,TARNet,6,0.8295454545454546
ECGFiveDays,TARNet,7,0.9431818181818182
ECGFiveDays,TARNet,8,0.9431818181818182
ECGFiveDays,TARNet,9,0.9659090909090909
ECGFiveDays,TARNet,10,0.9545454545454546
FaceAll,TARNet,1,0.7688888888888888
FaceAll,TARNet,2,0.8666666666666667
FaceAll,TARNet,3,0.8088888888888889
FaceAll,TARNet,4,0.8577777777777778
FaceAll,TARNet,5,0.8177777777777778
FaceAll,TARNet,6,0.8
FaceAll,TARNet,7,0.8488888888888889
FaceAll,TARNet,8,0.7955555555555556
FaceAll,TARNet,9,0.8355555555555556
FaceAll,TARNet,10,0.8533333333333334
FiftyWords,TARNet,1,0.4945054945054945
FiftyWords,TARNet,2,0.4725274725274725
FiftyWords,TARNet,3,0.4945054945054945
FiftyWords,TARNet,4,0.43956043956043955
FiftyWords,TARNet,5,0.4065934065934066
FiftyWords,TARNet,6,0.4444444444444444
FiftyWords,TARNet,7,0.5333333333333333
FiftyWords,TARNet,8,0.5
FiftyWords,TARNet,9,0.4
FiftyWords,TARNet,10,0.43333333333333335
FordA,TARNet,1,0.7890466531440162
FordA,TARNet,2,0.8150406504065041
FordA,TARNet,3,0.7845528455284553
FordA,TARNet,4,0.7723577235772358
FordA,TARNet,5,0.7479674796747967
FordA,TARNet,6,0.741869918699187
FordA,TARNet,7,0.6686991869918699
FordA,TARNet,8,0.7215447154471545
FordA,TARNet,9,0.7378048780487805
FordA,TARNet,10,0.5914634146341463
FordB,TARNet,1,0.7146067415730337
FordB,TARNet,2,0.7146067415730337
FordB,TARNet,3,0.7640449438202247
FordB,TARNet,4,0.6898876404494382
FordB,TARNet,5,0.7685393258426966
FordB,TARNet,6,0.7775280898876404
FordB,TARNet,7,0.6981981981981982
FordB,TARNet,8,0.722972972972973
FordB,TARNet,9,0.5990990990990991
FordB,TARNet,10,0.6981981981981982
ItalyPowerDemand,TARNet,1,0.9090909090909091
ItalyPowerDemand,TARNet,2,0.9
ItalyPowerDemand,TARNet,3,0.8636363636363636
ItalyPowerDemand,TARNet,4,0.9272727272727272
ItalyPowerDemand,TARNet,5,0.8909090909090909
ItalyPowerDemand,TARNet,6,0.9272727272727272
ItalyPowerDemand,TARNet,7,0.8807339449541285
ItalyPowerDemand,TARNet,8,0.8899082568807339
ItalyPowerDemand,TARNet,9,0.8623853211009175
ItalyPowerDemand,TARNet,10,0.9174311926605505
MelbournePedestrian,TARNet,1,0.6593406593406593
MelbournePedestrian,TARNet,2,0.6456043956043956
MelbournePedestrian,TARNet,3,0.6785714285714286
MelbournePedestrian,TARNet,4,0.6639118457300276
MelbournePedestrian,TARNet,5,0.6143250688705234
MelbournePedestrian,TARNet,6,0.699724517906336
MelbournePedestrian,TARNet,7,0.6033057851239669
MelbournePedestrian,TARNet,8,0.6639118457300276
MelbournePedestrian,TARNet,9,0.6942148760330579
MelbournePedestrian,TARNet,10,0.6363636363636364
MoteStrain,TARNet,1,0.9453125
MoteStrain,TARNet,2,0.921875
MoteStrain,TARNet,3,0.8976377952755905
MoteStrain,TARNet,4,0.9212598425196851
MoteStrain,TARNet,5,0.9291338582677166
MoteStrain,TARNet,6,0.905511811023622
MoteStrain,TARNet,7,0.937007874015748
MoteStrain,TARNet,8,0.9133858267716536
MoteStrain,TARNet,9,0.9133858267716536
MoteStrain,TARNet,10,0.889763779527559
OSULeaf,TARNet,1,0.5777777777777777
OSULeaf,TARNet,2,0.6222222222222222
